timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,0.6487364760233021,0,0.0,0.6680555555555556,0.42944370095799844,0.5,0.5,0.5
1416726000.0,0.7315172759794084,0,0.0,0.6694444444444445,0.5048953432736286,0.65,0.5776457135307562,0.5112173582828977
1416729600.0,0.7971650757362638,0,0.0,0.6708333333333334,0.5908294182200782,0.7598076211353315,0.65,0.5224190280759272
1416733200.0,0.8304347108533904,0,0.0,0.6722222222222223,0.5762557332203252,0.8,0.7121320343559642,0.5335893428309924
1416736800.0,0.8278625610376985,0,0.0,0.6736111111111112,0.5532282691239605,0.7598076211353315,0.7598076211353313,0.5447126798528523
1416740400.0,0.7913022272466805,0,0.0,0.675,0.442676377155418,0.65,0.7897777478867203,0.5557734821488745
1416744000.0,0.73521380849712,0,0.0,0.6763888888888889,0.40251585921785893,0.5,0.8,0.5667562801868944
1416747600.0,0.678785779790849,0,0.0,0.6777777777777778,0.5954534281175201,0.35,0.7897777478867203,0.5776457135307562
1416751200.0,0.6268105595354482,0,0.0,0.6791666666666667,0.46647377863515915,0.2401923788646685,0.7598076211353313,0.5884265523232713
1416754800.0,0.6037465765314969,0,0.0,0.6805555555555556,0.6104047738602603,0.19999999999999996,0.7121320343559642,0.5990837185865502
1416758400.0,0.6027531786914376,0,0.0,0.6819444444444445,0.44579978292117795,0.2401923788646685,0.65,0.6096023073099184
1416762000.0,0.6325959019780308,0,0.0,0.6833333333333335,0.5568033533241653,0.35,0.5776457135307563,0.6199676072959223
1416765600.0,0.6736430149108673,0,0.0,0.6847222222222223,0.4987479626295288,0.49999999999999994,0.5,0.6301651217352675
1416769200.0,0.7156992760028016,0,0.0,0.6861111111111112,0.4908766091389584,0.65,0.4223542864692438,0.6401805884819186
1416772800.0,0.7451649843952906,0,0.0,0.6875000000000001,0.5867143637235752,0.7598076211353315,0.35,0.65
1416776400.0,0.7462888698665222,0,0.0,0.688888888888889,0.5304756941943696,0.8,0.28786796564403583,0.6596096229546009
1416780000.0,0.7224629054755163,0,0.0,0.6902777777777779,0.644732638571611,0.7598076211353315,0.24019237886466865,0.6689960174190867
1416783600.0,0.6731120249134236,0,0.0,0.6916666666666668,0.6530136452005345,0.65,0.21022225211327972,0.6781460556720506
1416787200.0,0.6124219106686625,0,0.0,0.6930555555555556,0.6500941180938715,0.5000000000000001,0.2,0.6870469405576205
