timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,0.7199620452844647,0,0.0,1.0,0.6253428415868098,0.5,0.5,0.5
1416726000.0,0.7580686326291302,0,0.0,1.0,0.4290060050871443,0.7142857142857143,0.6109224479010804,0.5160247975469967
1416729600.0,0.8365008451785906,0,0.0,1.0,0.48739951207343346,0.8711537444790454,0.7142857142857143,0.5320271829656104
1416733200.0,0.8625262569058664,0,0.0,1.0,0.4387270807879932,0.9285714285714286,0.8030457633656629,0.5479847754728462
1416736800.0,0.9242335741564047,0,0.0,1.0,0.7030022008820296,0.8711537444790454,0.8711537444790451,0.5638752569326463
1416740400.0,0.8387879264779914,0,0.0,1.0,0.4451729575972051,0.7142857142857143,0.9139682112667433,0.5796764030698205
1416744000.0,0.8210195714095593,0,0.0,1.0,0.586509600456057,0.5,0.9285714285714286,0.5953661145527063
1416747600.0,0.7431336440798019,0,0.0,1.0,0.4877610297309415,0.2857142857142857,0.9139682112667433,0.6109224479010803
1416751200.0,0.7092543581689061,0,0.0,1.0,0.5506834614685931,0.1288462555209554,0.8711537444790451,0.6263236461761018
1416754800.0,0.6921961495001617,0,0.0,1.0,0.6020295899866778,0.0714285714285714,0.8030457633656629,0.6415481694093573
1416758400.0,0.6938138251774396,0,0.0,1.0,0.6277905959166918,0.12884625552095458,0.7142857142857143,0.6565747247284551
1416762000.0,0.6838547614576848,0,0.0,1.0,0.5032130413232676,0.2857142857142857,0.6109224479010804,0.6713822961370314
1416765600.0,0.697451849438887,0,0.0,1.0,0.42699997154178526,0.4999999999999999,0.5,0.6859501739075242
1416769200.0,0.7706025826719367,0,0.0,1.0,0.6187681205326604,0.7142857142857143,0.3890775520989196,0.700257983545598
1416772800.0,0.7272584493026086,0,0.0,1.0,0.34444682192118703,0.8711537444790446,0.2857142857142857,0.7142857142857143
1416776400.0,0.7794033011719945,0,0.0,1.0,0.5981343387697047,0.9285714285714286,0.1969542366343371,0.728013747078001
1416780000.0,0.7618548166078354,0,0.0,1.0,0.648223413531147,0.8711537444790454,0.1288462555209548,0.7414228820272672
1416783600.0,0.7201911306342417,0,0.0,1.0,0.6773516923715928,0.7142857142857143,0.08603178873325668,0.754494365245787
1416787200.0,0.5712906384519749,0,0.0,1.0,0.2606951080886091,0.5000000000000001,0.07142857142857145,0.7672099150823142
1416790800.0,0.5561868798462144,0,0.0,1.0,0.41576414714503185,0.2857142857142857,0.08603178873325668,0.7795517476906237
1416794400.0,0.563372669275996,0,0.0,1.0,0.576559893771167,0.12884625552095458,0.1288462555209548,0.791502601901823
1416798000.0,0.594990823507045,0,0.0,1.0,0.7077776883549984,0.0714285714285714,0.1969542366343371,0.8030457633656626
1416801600.0,0.5657024197118207,0,0.0,1.0,0.4128552018786087,0.12884625552095458,0.2857142857142857,0.8141650879270685
1416805200.0,0.6020016414586117,0,0.0,1.0,0.2845328899589098,0.28571428571428503,0.3890775520989196,0.8248450242051939
1416808800.0,0.7420521895581167,0,0.0,1.0,0.5497222729808248,0.4999999999999998,0.4999999999999999,0.8350706353434405
1416812400.0,0.805576913409639,0,0.0,1.0,0.4709777581166266,0.7142857142857143,0.6109224479010804,0.8448276199
1416816000.0,0.8845123471513723,0,0.0,1.0,0.5351476814007735,0.8711537444790454,0.7142857142857143,0.8541023318497123
1416819600.0,0.8807878285681618,0,0.0,1.0,0.3564218710261363,0.9285714285714286,0.8030457633656629,0.8628817996692647
1416823200.0,0.9163036862489903,0,0.0,1.0,0.5068779877906655,0.8711537444790454,0.8711537444790451,0.8711537444790449
1416826800.0,0.9115711002478127,0,0.0,1.0,0.6162624354926928,0.7142857142857143,0.9139682112667433,0.8789065972162621
