timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,0.37948860398636275,0,0.0,0.0,0.40673647834747373,0.5,0.5,0.5
1416726000.0,0.4830512554178269,0,0.0,0.0035842293906810036,0.4585192019596669,0.6428571428571428,0.5739482986007203,0.5106831983646645
1416729600.0,0.5729856024485626,0,0.0,0.007168458781362008,0.6387005470701534,0.7474358296526968,0.6428571428571429,0.5213514553104069
1416733200.0,0.603037962362097,0,0.0,0.010752688172043012,0.4912189434106777,0.7857142857142857,0.7020305089104423,0.5319898503152308
1416736800.0,0.5949992649765206,0,0.0,0.014336917562724014,0.4502446098460892,0.7474358296526968,0.7474358296526972,0.5425835046217641
1416740400.0,0.5570132010363864,0,0.0,0.01792114695340502,0.5683510776061655,0.6428571428571428,0.7759788075111624,0.553117602046547
1416744000.0,0.4739763607179503,0,0.0,0.021505376344086023,0.3916634168130817,0.5,0.7857142857142858,0.5635774097018041
1416747600.0,0.4179726236011423,0,0.0,0.025089605734767026,0.7083905796227894,0.35714285714285715,0.7759788075111624,0.5739482986007203
1416751200.0,0.3437274703351744,0,0.0,0.02867383512544803,0.5083750069327505,0.2525641703473031,0.7474358296526972,0.5842157641174013
1416754800.0,0.3217022936889126,0,0.0,0.03225806451612903,0.6289320483327836,0.2142857142857143,0.7020305089104423,0.5943654462729049
1416758400.0,0.3208111098374024,0,0.0,0.035842293906810034,0.49786105612894727,0.2525641703473031,0.6428571428571429,0.60438314981897
1416762000.0,0.36852793561741476,0,0.0,0.039426523297491044,0.6029811375540666,0.35714285714285715,0.5739482986007203,0.6142548640913545
1416765600.0,0.4270783002177365,0,0.0,0.043010752688172046,0.5791384470451578,0.49999999999999994,0.5,0.6239667826050166
1416769200.0,0.4772564798984983,0,0.0,0.04659498207885305,0.4280674299123217,0.6428571428571428,0.4260517013992797,0.6335053223637319
1416772800.0,0.5160085123412361,0,0.0,0.05017921146953405,0.3982554284761166,0.7474358296526968,0.3571428571428571,0.6428571428571428
1416776400.0,0.5363673088453312,0,0.0,0.053763440860215055,0.595196592790117,0.7857142857142857,0.2979694910895577,0.6520091647186675
1416780000.0,0.4999468418706344,0,0.0,0.05734767025089606,0.5005476251014813,0.7474358296526968,0.25256417034730283,0.6609485880181782
1416783600.0,0.4335141789150021,0,0.0,0.06093189964157706,0.4259344646606734,0.6428571428571428,0.22402119248883762,0.6696629101638572
1416787200.0,0.36154909906919397,0,0.0,0.06451612903225806,0.5061932596005333,0.5000000000000001,0.21428571428571425,0.6781399433882089
1416790800.0,0.2888524361931942,0,0.0,0.06810035842293906,0.4961677912077716,0.35714285714285715,0.22402119248883762,0.6863678317937496
1416794400.0,0.24211076099303086,0,0.0,0.07168458781362007,0.4905106594730189,0.2525641703473031,0.25256417034730283,0.6943350679345484
1416798000.0,0.23182434974925237,0,0.0,0.07526881720430106,0.4264858259411475,0.2142857142857143,0.2979694910895577,0.7020305089104424
1416801600.0,0.27471060046551166,0,0.0,0.07885304659498207,0.48763335530293844,0.2525641703473031,0.357142857142857,0.7094433919513794
1416805200.0,0.35337677335756285,0,0.0,0.08243727598566308,0.5094887700800669,0.35714285714285643,0.4260517013992796,0.716563349470129
1416808800.0,0.4585032315234702,0,0.0,0.08602150537634408,0.60022032306141,0.49999999999999983,0.49999999999999994,0.7233804235622949
1416812400.0,0.5531903318424787,0,0.0,0.08960573476702509,0.5326844607252336,0.6428571428571428,0.5739482986007204,0.7298850799333334
1416816000.0,0.6179378759701347,0,0.0,0.09318996415770608,0.34555088904281783,0.7474358296526968,0.6428571428571429,0.7360682212331413
1416819600.0,0.6745867787108244,0,0.0,0.0967741935483871,0.6230290311489004,0.7857142857142857,0.7020305089104423,0.74192119977951
1416823200.0,0.6589807786449347,0,0.0,0.10035842293906809,0.48622979968025504,0.7474358296526968,0.7474358296526972,0.7474358296526974
1416826800.0,0.609028811787776,0,0.0,0.1039426523297491,0.44242894338568267,0.6428571428571428,0.7759788075111624,0.7526043981441736
1416830400.0,0.545416085199441,0,0.0,0.1075268817204301,0.5844724986532023,0.5000000000000007,0.7857142857142858,0.7574196765435484
1416834000.0,0.4488166916218745,0,0.0,0.1111111111111111,0.30405221461436727,0.35714285714285715,0.7759788075111624,0.7618749302485652
1416837600.0,0.3913973025171496,0,0.0,0.11469534050179211,0.3851519720479805,0.25256417034730383,0.7474358296526972,0.7659639281840583
1416841200.0,0.3764149667531314,0,0.0,0.11827956989247311,0.638358629404573,0.2142857142857143,0.7020305089104423,0.7696809515166758
1416844800.0,0.36677675729807097,0,0.0,0.1218637992831541,0.39966716853531314,0.2525641703473031,0.6428571428571429,0.7730208016531828
1416848400.0,0.4153499143767952,0,0.0,0.12544802867383512,0.5447979109258887,0.35714285714285715,0.5739482986007203,0.7759788075111629
1416852000.0,0.471202301560752,0,0.0,0.12903225806451613,0.507546936439983,0.4999999999999998,0.5000000000000001,0.7785508320519493
1416855600.0,0.5259179816403308,0,0.0,0.13261648745519714,0.4544476248355167,0.6428571428571428,0.42605170139928006,0.7807332780666544
1416859200.0,0.5703044578782803,0,0.0,0.13620071684587812,0.5401675711656446,0.7474358296526962,0.35714285714285743,0.7825230932071797
1416862800.0,0.5741073961646446,0,0.0,0.13978494623655913,0.5143956077304053,0.7857142857142857,0.2979694910895577,0.7839177742552119
1416866400.0,0.5424662552081643,0,0.0,0.14336917562724014,0.5236941473263471,0.7474358296526968,0.25256417034730283,0.784915370623195
1416870000.0,0.4721233582494967,0,0.0,0.14695340501792115,0.4209515616581301,0.6428571428571436,0.22402119248883762,0.7855144870823993
1416873600.0,0.3984164224311117,0,0.0,0.15053763440860216,0.5068387854664183,0.5000000000000002,0.21428571428571425,0.7857142857142857
1416877200.0,0.3323601516465485,0,0.0,0.15412186379928314,0.6310851044127789,0.3571428571428579,0.22402119248883762,0.7855144870823993
1416880800.0,0.2743566432729444,0,0.0,0.15770609318996415,0.48674380647008975,0.25256417034730383,0.25256417034730283,0.784915370623195
1416884400.0,0.270561844290738,0,0.0,0.16129032258064516,0.555751336618911,0.2142857142857143,0.2979694910895577,0.7839177742552119
1416888000.0,0.3101550823651299,0,0.0,0.16487455197132617,0.6008955380424922,0.2525641703473031,0.3571428571428567,0.7825230932071797
1416891600.0,0.3738791145480047,0,0.0,0.16845878136200718,0.4291795497474081,0.35714285714285715,0.4260517013992797,0.7807332780666544
1416895200.0,0.4774144721216078,0,0.0,0.17204301075268816,0.5306558939813751,0.4999999999999997,0.49999999999999983,0.7785508320519493
1416898800.0,0.561815407830816,0,0.0,0.17562724014336917,0.3413290439211139,0.6428571428571421,0.5739482986007199,0.7759788075111629
1416902400.0,0.6476021783869943,0,0.0,0.17921146953405018,0.5112201336228499,0.7474358296526968,0.642857142857143,0.7730208016531828
1416906000.0,0.6769947692530901,0,0.0,0.1827956989247312,0.4081031803557712,0.7857142857142857,0.7020305089104423,0.7696809515166758
1416909600.0,0.6738455844331985,0,0.0,0.18637992831541217,0.4975658308351807,0.7474358296526968,0.7474358296526972,0.7659639281840583
1416913200.0,0.6275020167497041,0,0.0,0.18996415770609318,0.544948681061641,0.6428571428571428,0.7759788075111624,0.7618749302485652
1416916800.0,0.5542783097118836,0,0.0,0.1935483870967742,0.576271212376018,0.5000000000000003,0.7857142857142858,0.7574196765435484
1416920400.0,0.46427548935400165,0,0.0,0.1971326164874552,0.4327360957086034,0.35714285714285643,0.7759788075111624,0.7526043981441736
1416924000.0,0.4126029724200249,0,0.0,0.2007168458781362,0.6376894594437172,0.25256417034730383,0.7474358296526972,0.7474358296526974
1416927600.0,0.3735055857052399,0,0.0,0.2043010752688172,0.5584419405786659,0.2142857142857143,0.7020305089104423,0.74192119977951
1416931200.0,0.3745228287063237,0,0.0,0.2078853046594982,0.5183413468781867,0.2525641703473031,0.6428571428571429,0.7360682212331413
1416934800.0,0.41954454322747337,0,0.0,0.2114695340501792,0.6448199511768509,0.35714285714285715,0.5739482986007203,0.7298850799333334
1416938400.0,0.47466251218109656,0,0.0,0.21505376344086022,0.6317020185763815,0.4999999999999986,0.5000000000000007,0.7233804235622949
1416942000.0,0.5162209338637733,0,0.0,0.2186379928315412,0.41264888344820283,0.6428571428571421,0.42605170139928006,0.716563349470129
1416945600.0,0.5580930941883361,0,0.0,0.2222222222222222,0.49465990854309155,0.7474358296526962,0.35714285714285743,0.7094433919513794
1416949200.0,0.5590221020748585,0,0.0,0.22580645161290322,0.4592870243384094,0.7857142857142857,0.2979694910895577,0.7020305089104424
1416952800.0,0.5332485965245185,0,0.0,0.22939068100358423,0.592085302531584,0.7474358296526976,0.25256417034730283,0.6943350679345484
