timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,0.13698365410358102,0,0.0,0.0,0.5456945873012398,0.5,0.5,0.5
1416726000.0,0.1777839106346238,0,0.0,0.000649772579597141,0.5156141382061892,0.75,0.6294095225512604,0.5186955971381628
1416729600.0,0.2093158468313462,0,0.0,0.001299545159194282,0.48497037779234364,0.933012701892219,0.75,0.5373650467932122
1416733200.0,0.22258642893796995,0,0.0,0.001949317738791423,0.4276896748367196,1.0,0.8535533905932726,0.5559822380516539
1416736800.0,0.24270278272955056,0,0.0,0.002599090318388564,0.6883944811378463,0.933012701892219,0.9330127018922182,0.5745211330880873
1416740400.0,0.19936332627397596,0,0.0,0.003248862897985705,0.3759323874601572,0.75,0.9829629131445334,0.5929558035814574
1416744000.0,0.16731859448304484,0,0.0,0.003898635477582846,0.3384837664889423,0.5000000000000001,1.0,0.6112604669781572
1416747600.0,0.16413128989588138,0,0.0,0.004548408057179987,0.6880130996589665,0.25,0.9829629131445334,0.6294095225512604
1416751200.0,0.144622805300074,0,0.0,0.005198180636777128,0.7600218096913565,0.06698729810778098,0.9330127018922205,0.6473775872054521
1416754800.0,0.09849041759655608,0,0.0,0.005847953216374269,0.3468067375547127,0.0,0.8535533905932726,0.6651395309775836
1416758400.0,0.10621678263521873,0,0.0,0.00649772579597141,0.4084865606669512,0.06698729810778098,0.75,0.6826705121831976
1416762000.0,0.13999472111409,0,0.0,0.007147498375568551,0.6238893325478356,0.25,0.6294095225512604,0.6999460121598704
1416765600.0,0.14397032191446113,0,0.0,0.007797270955165692,0.37376892639817244,0.4999999999999999,0.5000000000000001,0.716941869558779
1416769200.0,0.18119452871634895,0,0.0,0.008447043534762833,0.5342636243992503,0.75,0.3705904774487396,0.7336343141365309
1416772800.0,0.19820809361969272,0,0.0,0.009096816114359974,0.543507875765051,0.933012701892219,0.25,0.75
1416776400.0,0.19680190635889244,0,0.0,0.009746588693957114,0.4937238006015665,1.0,0.14644660940672738,0.7660160382576693
1416780000.0,0.19557440637484066,0,0.0,0.010396361273554255,0.6364896667498168,0.933012701892219,0.06698729810778181,0.7816600290318121
1416783600.0,0.16944994560704524,0,0.0,0.011046133853151396,0.6290896791981033,0.75,0.01703708685546651,0.7969100927867513
1416787200.0,0.12142601576059549,0,0.0,0.011695906432748537,0.4279727473845232,0.5000000000000002,0.0,0.8117449009293678
1416790800.0,0.09458636832055523,0,0.0,0.012345679012345678,0.45799677709701975,0.25,0.01703708685546651,0.8261437056390608
1416794400.0,0.09457913352619157,0,0.0,0.01299545159194282,0.6840685328241001,0.06698729810778098,0.06698729810778181,0.8400863688854603
1416798000.0,0.07688292476698566,0,0.0,0.01364522417153996,0.48227361649514966,0.0,0.146446609406725,0.8535533905932724
1416801600.0,0.0812477746165089,0,0.0,0.014294996751137101,0.31974355331552906,0.06698729810778098,0.25,0.8665259359149127
1416805200.0,0.14152122360644165,0,0.0,0.014944769330734242,0.6489710685725535,0.2499999999999986,0.3705904774487393,0.8789858615727275
1416808800.0,0.17819647707522407,0,0.0,0.015594541910331383,0.5735735127276528,0.4999999999999998,0.4999999999999999,0.8909157412340158
1416812400.0,0.21747503976806243,0,0.0,0.016244314489928524,0.530758893774675,0.75,0.6294095225512607,0.9022988898833333
1416816000.0,0.22371210666561997,0,0.0,0.016894087069525665,0.1944090139899109,0.933012701892219,0.75,0.9131193871579972
1416819600.0,0.2544691546542288,0,0.0,0.017543859649122806,0.3598767550876827,1.0,0.8535533905932726,0.9233620996141428
1416823200.0,0.25748678028757,0,0.0,0.018193632228719947,0.4168941392871179,0.933012701892219,0.9330127018922182,0.9330127018922195
1416826800.0,0.24008129013161444,0,0.0,0.018843404808317088,0.43228157247763643,0.75,0.9829629131445334,0.9420576967523042
1416830400.0,0.22638647173991763,0,0.0,0.01949317738791423,0.6294815976561666,0.5000000000000012,1.0,0.950484433951209
1416834000.0,0.20234793294009693,0,0.0,0.02014294996751137,0.730219673074666,0.25,0.9829629131445334,0.9582811279349894
1416837600.0,0.16821433386281326,0,0.0,0.02079272254710851,0.6306621103969036,0.06698729810778098,0.9330127018922205,0.9654368743221031
1416841200.0,0.1649831400520143,0,0.0,0.021442495126705652,0.7562554512466058,0.0,0.8535533905932726,0.9719416651541852
1416844800.0,0.14516229376788345,0,0.0,0.022092267706302793,0.48760332651070887,0.06698729810778098,0.75,0.9777864028930714
1416848400.0,0.15024675242858465,0,0.0,0.022742040285899934,0.3588678838903859,0.25,0.6294095225512604,0.9829629131445343
1416852000.0,0.1952827986603185,0,0.0,0.023391812865497075,0.6258603091128714,0.4999999999999996,0.5000000000000002,0.9874639560909126
1416855600.0,0.20781221650055148,0,0.0,0.024041585445094216,0.49221002939725317,0.75,0.3705904774487401,0.9912832366166455
1416859200.0,0.20090640441315077,0,0.0,0.024691358024691357,0.21717765604302097,0.933012701892219,0.25,0.9944154131125634
1416862800.0,0.2070372068974165,0,0.0,0.025341130604288498,0.27164348446904585,1.0,0.14644660940672738,0.9968561049466216
1416866400.0,0.21140991950015842,0,0.0,0.02599090318388564,0.49502195509801206,0.933012701892219,0.06698729810778181,0.99860189859059
1416870000.0,0.1665983182997848,0,0.0,0.02664067576348278,0.26872373532123467,0.7500000000000013,0.01703708685546651,0.9996503523941984
