timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,0.12583427450832027,0,0.0,0.0,0.7123770023594271,0.5,0.49999999999999994,0.5
1416726000.0,0.19004811771860947,0,0.0,0.0005955926146515784,0.5706908142883378,0.75,0.6294095225512605,0.5186955971381628
1416729600.0,0.240648863987019,0,0.0,0.0011911852293031567,0.3695763238626045,0.9330127018922205,0.7499999999999999,0.5373650467932122
1416733200.0,0.27306678496062087,0,0.0,0.0017867778439547351,0.6776991008554472,1.0,0.8535533905932728,0.5559822380516539
1416736800.0,0.27515219727570617,0,0.0,0.0023823704586063135,0.6401454415671446,0.9330127018922205,0.9330127018922194,0.574521133088087
1416740400.0,0.25254229113615895,0,0.0,0.002977963073257892,0.6184309858064414,0.75,0.9829629131445337,0.5929558035814574
1416744000.0,0.21335961564566439,0,0.0,0.00357355568790947,0.622914434837417,0.5000000000000001,0.9999999999999999,0.6112604669781573
1416747600.0,0.16604114808880172,0,0.0,0.004169148302561048,0.3220830308674436,0.25,0.9829629131445337,0.6294095225512606
1416751200.0,0.12838654394238702,0,0.0,0.004764740917212627,0.35627958273599136,0.06698729810777948,0.9330127018922194,0.6473775872054524
1416754800.0,0.10628431856311737,0,0.0,0.005360333531864206,0.38040646993395244,0.0,0.8535533905932728,0.6651395309775834
1416758400.0,0.10310614447320945,0,0.0,0.005955926146515783,0.32962089162599817,0.06698729810777948,0.7499999999999999,0.6826705121831974
1416762000.0,0.12070538744804594,0,0.0,0.006551518761167362,0.623946729227523,0.24999999999999972,0.6294095225512605,0.6999460121598703
1416765600.0,0.14009825685877292,0,0.0,0.0071471113758189405,0.0,0.4999999999999999,0.5,0.7169418695587788
1416769200.0,0.17279188730783296,0,0.0,0.007742703990470518,0.8143903138545789,0.75,0.3705904774487394,0.7336343141365314
1416772800.0,0.18181492546657166,0,0.0,0.008338296605122097,0.18981325030305574,0.9330127018922205,0.24999999999999997,0.75
1416776400.0,0.18151088076930974,0,0.0,0.008933889219773675,0.461009400712639,1.0,0.14644660940672705,0.7660160382576686
1416780000.0,0.16270813689831184,0,0.0,0.009529481834425254,0.8576898540468012,0.9330127018922205,0.06698729810778054,0.7816600290318108
1416783600.0,0.1200997596102332,0,0.0,0.010125074449076833,0.3780155779241166,0.75,0.017037086855466288,0.7969100927867507
1416787200.0,0.0797031568880528,0,0.0,0.010720667063728411,0.8500468061162805,0.5000000000000002,0.0,0.8117449009293666
1416790800.0,0.03707236481657787,0,0.0,0.01131625967837999,0.5123740611450688,0.2500000000000002,0.017037086855466288,0.8261437056390608
1416794400.0,0.012493733159947437,0,0.0,0.011911852293031567,0.312743054705805,0.06698729810777948,0.06698729810778054,0.8400863688854598
1416798000.0,0.01587983944676101,0,0.0,0.012507444907683145,0.45472191323509026,0.0,0.14644660940672705,0.8535533905932738
1416801600.0,0.045726002867193485,0,0.0,0.013103037522334724,0.5287096739692473,0.06698729810777948,0.24999999999999967,0.8665259359149129
1416805200.0,0.09964309573660499,0,0.0,0.013698630136986302,0.7335162281346609,0.24999999999999922,0.37059047744873913,0.8789858615727262
1416808800.0,0.16148698010101045,0,0.0,0.014294222751637881,0.38812557299624945,0.4999999999999998,0.49999999999999983,0.8909157412340151
1416812400.0,0.22496822857708063,0,0.0,0.01488981536628946,0.22372598025600632,0.7500000000000002,0.6294095225512605,0.9022988898833341
1416816000.0,0.27901224992358464,0,0.0,0.015485407980941036,0.45487643972519953,0.9330127018922205,0.7499999999999999,0.9131193871579975
1416819600.0,0.3113377063891962,0,0.0,0.016081000595592615,0.817584980832373,1.0,0.8535533905932728,0.9233620996141423
1416823200.0,0.3105862607003079,0,0.0,0.016676593210244194,0.5422841460739952,0.9330127018922205,0.9330127018922194,0.9330127018922194
1416826800.0,0.28841845430697793,0,0.0,0.017272185824895772,0.6406962501164668,0.75,0.9829629131445337,0.9420576967523052
1416830400.0,0.24726439247938267,0,0.0,0.01786777843954735,0.5085021680749412,0.5000000000000012,0.9999999999999999,0.95048443395121
