timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,0.4195060956033373,0,0.0,0.0,0.5199719893821759,0.5,0.5,0.5
1416726000.0,0.5480473141910828,0,0.0,0.0,0.5501870225145388,0.75,0.6294095225512604,0.5186955971381628
1416729600.0,0.6118441706329013,0,0.0,0.0,0.3856282935783223,0.933012701892219,0.75,0.5373650467932121
1416733200.0,0.7044999301209076,0,0.0,0.0,0.5826335828336481,1.0,0.8535533905932731,0.5559822380516539
1416736800.0,0.6994095389456723,0,0.0,0.0,0.5550557905393301,0.93301270189222,0.9330127018922186,0.5745211330880872
1416740400.0,0.6313385637145055,0,0.0,0.0,0.45092901282299197,0.75,0.9829629131445345,0.5929558035814574
1416744000.0,0.5357756199692802,0,0.0,0.0,0.3664030529906608,0.5000000000000001,1.0,0.6112604669781573
1416747600.0,0.5067954331998403,0,0.0,0.0,0.6537387520498251,0.25,0.9829629131445345,0.6294095225512605
1416751200.0,0.417144949778952,0,0.0,0.0,0.5686603203994292,0.06698729810778109,0.9330127018922202,0.647377587205452
1416754800.0,0.36600880177609957,0,0.0,0.0,0.513516027212068,0.0,0.8535533905932731,0.6651395309775836
1416758400.0,0.4005543123758634,0,0.0,0.0,0.6840401171848333,0.06698729810778109,0.75,0.6826705121831975
1416762000.0,0.4569947010097945,0,0.0,0.0,0.7867860617659506,0.25,0.6294095225512605,0.6999460121598704
1416765600.0,0.4862258354544118,0,0.0,0.0,0.6523367829008607,0.4999999999999999,0.5000000000000001,0.7169418695587788
1416769200.0,0.5252471324699033,0,0.0,0.0,0.5665386221886446,0.75,0.37059047744873963,0.7336343141365302
1416772800.0,0.5692631902875775,0,0.0,0.0,0.608720936168383,0.933012701892219,0.25,0.75
1416776400.0,0.5956825754539901,0,0.0,0.0,0.7404700631473711,1.0,0.14644660940672694,0.7660160382576684
1416780000.0,0.5384600855195063,0,0.0,0.0,0.6571782310597492,0.93301270189222,0.06698729810778137,0.7816600290318116
1416783600.0,0.43006616826194644,0,0.0,0.0,0.48195677504143314,0.75,0.0170370868554654,0.7969100927867518
1416787200.0,0.31709313236113834,0,0.0,0.0,0.35728126595554793,0.5000000000000002,0.0,0.811744900929367
1416790800.0,0.2773516543905748,0,0.0,0.0,0.5521328070996913,0.25,0.0170370868554654,0.8261437056390601
1416794400.0,0.24291211169704582,0,0.0,0.0,0.6182712240565366,0.06698729810778109,0.06698729810778137,0.8400863688854604
1416798000.0,0.20247611709676694,0,0.0,0.0,0.4206566214994355,0.0,0.14644660940672544,0.8535533905932737
1416801600.0,0.3209921641906691,0,0.0,0.0,0.7505766530111044,0.06698729810778004,0.25,0.8665259359149127
1416805200.0,0.3592598573017997,0,0.0,0.0,0.46552082235477,0.24999999999999883,0.3705904774487392,0.878985861572726
1416808800.0,0.47208990356796565,0,0.0,0.0,0.42425728442396804,0.4999999999999998,0.4999999999999999,0.8909157412340154
1416812400.0,0.6067566703176877,0,0.0,0.0,0.49139062903657366,0.75,0.6294095225512605,0.9022988898833333
1416816000.0,0.3681844160050254,1,0.0,0.0,0.5893436288980933,0.933012701892219,0.75,0.9131193871579966
1416819600.0,0.7688136531674206,0,0.0,0.0,0.5662848695660022,1.0,0.8535533905932731,0.9233620996141412
1416823200.0,0.712128219982936,0,0.0,0.0,0.2918495973772166,0.93301270189222,0.9330127018922186,0.9330127018922187
1416826800.0,0.72668262859101,0,0.0,0.0,0.604531455046058,0.75,0.9829629131445345,0.942057696752304
1416830400.0,0.6660401083203211,0,0.0,0.0,0.701538401628477,0.5000000000000012,1.0,0.9504844339512106
1416834000.0,0.5546922155196905,0,0.0,0.0,0.5912942881489376,0.25,0.9829629131445345,0.9582811279349872
1416837600.0,0.462799740564537,0,0.0,0.0,0.504971639864719,0.06698729810778109,0.9330127018922202,0.9654368743221015
1416841200.0,0.38400569157136666,0,0.0,0.0,0.32340259451374115,0.0,0.8535533905932731,0.9719416651541838
1416844800.0,0.4199648973113198,0,0.0,0.0,0.5115407944218191,0.06698729810778109,0.75,0.9777864028930712
1416848400.0,0.479608575730022,0,0.0,0.0,0.6411189927340535,0.25,0.6294095225512604,0.9829629131445333
