timestamps,A3Benchmark-TS1,A3Benchmark-TS2,A3Benchmark-TS3,A3Benchmark-TS4,A3Benchmark-TS5,A3Benchmark-TS6,A3Benchmark-TS7,A3Benchmark-TS8,A3Benchmark-TS9,A3Benchmark-TS10,A3Benchmark-TS11,A3Benchmark-TS12,A3Benchmark-TS13,A3Benchmark-TS14,A3Benchmark-TS15,A3Benchmark-TS16,A3Benchmark-TS17,A3Benchmark-TS18,A3Benchmark-TS19,A3Benchmark-TS20,A3Benchmark-TS21,A3Benchmark-TS22,A3Benchmark-TS23,A3Benchmark-TS24,A3Benchmark-TS25,A3Benchmark-TS26,A3Benchmark-TS27,A3Benchmark-TS28,A3Benchmark-TS29,A3Benchmark-TS30,A3Benchmark-TS31,A3Benchmark-TS32,A3Benchmark-TS33,A3Benchmark-TS34,A3Benchmark-TS35,A3Benchmark-TS36,A3Benchmark-TS37,A3Benchmark-TS38,A3Benchmark-TS39,A3Benchmark-TS40,A3Benchmark-TS41,A3Benchmark-TS42,A3Benchmark-TS43,A3Benchmark-TS44,A3Benchmark-TS45,A3Benchmark-TS46,A3Benchmark-TS47,A3Benchmark-TS48,A3Benchmark-TS49,A3Benchmark-TS50,A3Benchmark-TS51,A3Benchmark-TS52,A3Benchmark-TS53,A3Benchmark-TS54,A3Benchmark-TS55,A3Benchmark-TS56,A3Benchmark-TS57,A3Benchmark-TS58,A3Benchmark-TS59,A3Benchmark-TS60,A3Benchmark-TS61,A3Benchmark-TS62,A3Benchmark-TS63,A3Benchmark-TS64,A3Benchmark-TS65,A3Benchmark-TS66,A3Benchmark-TS67,A3Benchmark-TS68,A3Benchmark-TS69,A3Benchmark-TS70,A3Benchmark-TS71,A3Benchmark-TS72,A3Benchmark-TS73,A3Benchmark-TS74,A3Benchmark-TS75,A3Benchmark-TS76,A3Benchmark-TS77,A3Benchmark-TS78,A3Benchmark-TS79,A3Benchmark-TS80,A3Benchmark-TS81,A3Benchmark-TS82,A3Benchmark-TS83,A3Benchmark-TS84,A3Benchmark-TS85,A3Benchmark-TS86,A3Benchmark-TS87,A3Benchmark-TS88,A3Benchmark-TS89,A3Benchmark-TS90,A3Benchmark-TS91,A3Benchmark-TS92,A3Benchmark-TS93,A3Benchmark-TS94,A3Benchmark-TS95,A3Benchmark-TS96,A3Benchmark-TS97,A3Benchmark-TS98,A3Benchmark-TS99,A3Benchmark-TS100
1416722400.0,0.5565094482881175,0.08196235215991421,0.11055718317046338,0.1663408509038434,0.1447099997028574,0.49049119757794685,0.40437319966179375,0.911213718230456,0.706602143953508,0.9428776429801918,0.3278016992945754,0.4051719573624886,0.34110659151608413,0.9646828479187726,0.7473677666019138,0.1727378892074955,0.11838554605301195,0.8582908948466276,0.640868684165507,0.8496490710949639,0.0064581442289515486,0.2128240777823254,0.4530531251196379,0.4807310488359546,0.10771216392972842,0.20466418425388255,0.12583427450832027,0.7061199030517245,0.13125295442737112,0.02833361643521521,0.5433020234571175,0.4196220973872049,0.37646084685544573,0.2670795836473633,0.3363554048795075,0.18277603214462235,0.5181299949107891,0.08229232375168893,0.024689353368014977,0.9151390559577957,0.5550080298929724,0.8811772085010536,0.06628382116749357,0.4800491126668989,0.6167558192574367,0.8430153407433572,0.17078767330926395,0.15123593048907716,0.498136772332507,0.016149867537563756,0.2441174595118269,0.5471587414363698,0.31730226467612865,0.7335002604837413,0.7702662774988095,0.09433261035067715,0.8368878484069022,0.5199190588135948,0.11900122988376526,0.9009653539989972,0.8001300003285993,0.013116424209733466,0.10466997602424828,0.5241828091226294,0.3944337660758756,0.4549932182235983,0.8264925588671604,0.6741366921451167,0.42315407052146636,0.12020283977765708,0.1281036802431351,0.9777226628417242,0.5211115736078075,0.9226911795962669,0.6074135491934618,0.6094472819939326,0.5201844702392021,0.8641595240048928,0.7294655297821004,0.941314888264361,0.1751939033870126,0.8549310691251932,0.452654531685065,0.8440529724430901,0.4588937318306308,0.42183325878345646,0.4195060956033373,0.41711107491417776,0.7112927637870777,0.1034318183602882,0.42750632678761136,0.44861282039038475,0.524046166948889,0.21934279448027036,0.9677310882186729,0.8287518958754296,0.8582755695554763,0.7778222136675291,0.9565397468214105,0.4141828925902458
1416726000.0,0.6368804101201635,0.13627684695770467,0.16973377102976278,0.21561641932315587,0.23024530803523927,0.5969368361544276,0.5072963884437108,0.9515729930145488,0.786450823383257,0.966479811630607,0.3986998863367419,0.5036149100115177,0.45757338108749723,0.9816645619284392,0.8173997948402252,0.23951591743027809,0.1746129986526792,0.9307015052111198,0.72485671372407,0.905579035575459,0.01973168511033603,0.2993860900678592,0.5081173089270725,0.6170164908492526,0.16228211099493295,0.25373251239927636,0.19004811771860947,0.8121855768887831,0.18585365562242276,0.054761796323197165,0.6639262614463275,0.44126830463526995,0.5235028207646965,0.30386427375550534,0.42595379791469995,0.2684187663642392,0.6047483052005995,0.12466161315426255,0.055603724544938476,0.9455103287687433,0.669520592854756,0.9251973990775454,0.10317984742133383,0.6155775621085424,0.699418585783397,0.9190229342059981,0.25051665466249046,0.19620318940233153,0.6912304525669484,0.029652684176434102,0.313950202467469,0.6106703077719904,0.39061467256727217,0.8036921380588823,0.8441370135573215,0.15967035097668147,0.9009549241958843,0.6351409848272034,0.21484642043168903,0.937188230446492,0.8773304222622074,0.027377933856946448,0.181719507032784,0.5896499004161058,0.4899881371518395,0.613589668328504,0.8773720526683966,0.7687942670182546,0.48343838171650977,0.16778816264291369,0.16398200301915322,0.992177168170789,0.658956702904737,0.957708010850641,0.690647339775132,0.7266647063598598,0.6119921837841857,0.9025580040460657,0.8503507611750118,0.9611701315121102,0.21005216726784084,0.9251716954678209,0.5607543495044709,0.8761066560251974,0.5691279568437948,0.5677644062358917,0.5480473141910828,0.537267711198007,0.7681577315194041,0.15500877858219742,0.5249373889892608,0.5803522946210945,0.6708479349439773,0.312221110879064,0.9771919812604063,0.878989352649702,0.9134460912950638,0.8550002822296838,0.9758826380997351,0.5265742678364583
1416729600.0,0.7039383542917661,0.17149039037327862,0.20767798272240479,0.29105033228296595,0.2819739635298681,0.6946497161490842,0.574805123858171,0.9845848623329843,0.8385344655994774,0.983135429480666,0.42913034820525015,0.6038914924387668,0.53806586298313,0.9955777089798521,0.8749668932071731,0.35480872936057445,0.22236347810311058,0.967680661160527,0.786505392698473,0.945149759879996,0.026376324164013223,0.3296870768679026,0.6057509239320423,0.7467042058416695,0.21957586903449994,0.2900538282854701,0.240648863987019,0.8935156945653616,0.24191394533548857,0.0694953847991033,0.7563968017898347,0.5148035122500875,0.5972794518196067,0.39807455180281975,0.4837881458528896,0.334803552704097,0.711876630119862,0.16676567409264031,0.09143094623259973,0.980967955243098,0.7558317844723563,0.9552622404468436,0.12401224341302564,0.6836034012632499,0.8372842695027094,0.9501594459621112,0.3242711857063496,0.24408999828049788,0.7433820169853105,0.0,0.3584095381794806,0.7237006178744567,0.4443027863776633,0.882355886781109,0.9020267884531664,0.20256628082401557,0.9265242487190347,0.8316803729487587,0.24926973823883627,0.9663568092977759,0.8845469278945381,0.036913007982860055,0.22619955777177175,0.6699106226469358,0.5772176479739387,0.7407256984742117,0.9389719344776647,0.798723185429911,0.5833198650497078,0.18163926392456003,0.19297538980392692,0.9942253033815434,0.6327850644910192,0.9794361303437584,0.7327994277681475,0.8208969831837705,0.677854036629334,0.9803514128833706,0.9027298792768274,0.9874513686335421,0.2951850546228479,0.9478504695854298,0.6361799615298362,0.9183664203744882,0.6690604307409482,0.5820356631912554,0.6118441706329013,0.569326567009441,0.8289419209149863,0.19747546609140743,0.5629770480241746,0.6895313083571013,0.6802900867713371,0.38973620212028637,0.9987718117598285,0.9456434933893115,0.9617493393731286,0.9383735902463448,0.9917687472627104,0.6443061935531602
1416733200.0,0.7371742849786225,0.18062471654223933,0.23590968686946562,0.3272081266884632,0.3026412346458744,0.746835623417484,0.6308581763688611,0.9999999999999999,0.8873332224003434,0.9956954251461727,0.45590687468410307,0.626124619755092,0.5858339607188975,1.0,0.9433222106823866,0.3015260634739034,0.261527116128178,0.9959526850972483,0.8226796126358695,0.9680323026562819,0.02945797521696731,0.4009133047969239,0.674354149072953,0.7925113224292455,0.22640936970041428,0.30928848420139887,0.27306678496062087,0.9358195449032096,0.24320174681215356,0.08767202973390201,0.8039715582032643,0.5863740925964235,0.6212023831025661,0.48705389981162595,0.5678068679920262,0.367624013988637,0.7289644369813634,0.1856445252049085,0.09675206964603279,0.9999999999999999,0.7993337642224249,0.9794641810687433,0.14539838569526775,0.4053817263456565,0.8048097061865165,0.9814125647303631,0.2968863991291542,0.2676687291819624,0.7718506068236552,0.043009639060777004,0.3857431186941169,0.7814736755254594,0.4946022048363203,0.9234274937770501,0.9296373643468532,0.24382802792977998,0.9867687518607768,0.8271022753739784,0.24854517453805253,0.9840168790440313,0.9743480682105048,0.04631546386111683,0.23514170165496207,0.6893869349698857,0.6257389543825626,0.8051726688175669,0.9576412144960664,0.8186584636942217,0.6361297323972286,0.19037587889824759,0.20088099573716411,0.9956361735371192,0.7576496777734693,1.0000000000000002,0.775067999998022,0.8512868078148386,0.7160173578130745,0.9923185637246197,0.9468969906651808,0.9921735573397161,0.28817130019783,0.9899031284566261,0.6646051909771389,0.948155969134733,0.7195846746504528,0.725790855047533,0.7044999301209076,0.6466493023973198,0.838947874412786,0.22293181149996016,0.6203930922271654,0.7204956353292964,0.7497881003145928,0.42850056846218676,0.9990611005715367,0.9634020428529253,0.9829807063387622,0.9614139484285589,1.0,0.7283439469092702
1416736800.0,0.8003320367170972,0.18811967037743696,0.23155637727580172,0.3379433732702148,0.30149959968413254,0.7316518642141322,0.6249788777616323,0.9914406175544532,0.8842510472366415,0.9948032456127205,0.43771323066005635,0.6188962929469233,0.6062146162887287,0.9989678232631914,0.9180731939065676,0.35663221287517566,0.25020873366071195,0.9947813070250305,0.835003093423409,0.9685764400170698,0.029244695282779544,0.3874970344709991,0.6806506037115789,0.782750569399491,0.23895460167506316,0.3114541611392559,0.27515219727570617,0.9399264601665743,0.27338103082291004,0.08621574747223021,0.816613011013254,0.6367103659607857,0.6988129279096827,0.48530426868348475,0.579196558718198,0.362637748716916,0.7436651015751174,0.19014139816408848,0.13029957767479777,0.9831552002288025,0.807070419762834,0.983075993636844,0.11859885265338307,0.7065702538904307,0.8362418627493622,0.9727829514241776,0.30700509392777164,0.26037112057830214,0.7684100479282796,0.04693282204097045,0.37949482403567647,0.7272492973074216,0.48083128401149233,0.9084820979034702,0.9421221440360676,0.24557334058465735,0.9858391587099766,0.851082367965793,0.29665745937145166,0.9840549251809356,0.9118087639167659,0.04571020546226594,0.24304618285170768,0.6672507906655447,0.6314831300935155,0.8150441231705879,0.9688394794301164,0.8560228253560397,0.6494252744272824,0.16923383183934038,0.21295358099040784,0.9999999999999999,0.7722459635706924,0.9961000231580995,0.7742196304974484,0.8565622905529349,0.7107979283288908,0.9944878552115237,0.909620126782008,1.0,0.3030241343553324,0.9553041187885555,0.6546846555262877,0.9235889596283717,0.7110983979993327,0.6662206910767988,0.6994095389456723,0.6642830900998637,0.8314681066275289,0.22520966043318158,0.6092467528230917,0.686602244442967,0.7257446674020459,0.4220231762185657,1.0,0.9800428646230805,0.9868585244379315,0.9591128898199879,0.9987725971446941,0.7086934412806982
1416740400.0,0.7262005398369765,0.15426443899517478,0.20977289819699355,0.29179850264881474,0.26514397773029985,0.6795925841783346,0.6126093392242113,0.9691079111847941,0.856357057504376,0.9867144446741706,0.45992841792527533,0.6000940585537201,0.5598312045326286,0.9909659197323369,0.9328378488491929,0.3249733812131671,0.2282992288551637,0.9628503825676326,0.8044854379184941,0.9472589098533509,0.02492403617983098,0.3454934114595548,0.5913420034337893,0.7041753977369515,0.2040944614764906,0.2910792936877619,0.25254229113615895,0.9012046753813736,0.24445420316774447,0.07447268125297803,0.7732485379713178,0.5779996820194767,0.6451853493512348,0.3309647904834164,0.5540294388560707,0.3226132599975118,0.6668192212306565,0.17291070788089263,0.07834211599535804,0.9804716293672293,0.7623022341863301,0.9548202491294481,0.10975789113036727,0.665756279377498,0.8123654893621108,0.959993345339395,0.2819715752185288,0.24216623708702362,0.7395926920442958,0.03583637426616974,0.35200188754409023,0.743066456616622,0.4469176188332903,0.8961868926858481,0.8992419803500219,0.22268566772996412,0.928048934148493,0.7657892825851791,0.23581556295499123,0.9710089217221756,0.9332718411049788,0.04006790903116418,0.20667473788320545,0.6317012129359133,0.5942890295820851,0.7668682318433794,0.9309859097353851,0.8293913581307348,0.582450087314299,0.16703413318979998,0.1917707129801135,0.9924881258161429,0.7593366778421555,0.9864984352015981,1.0,0.8562653554512145,0.6649700648740949,0.9593982520522596,0.9282106294642286,0.9870883517423514,0.268569857966783,0.9999999999999999,0.6162541518957587,0.9304426674725353,0.6666880955375887,0.6142526717298381,0.6313385637145055,0.5532608792825842,0.8184484432718921,0.20895613285125342,0.5815259363710266,0.6768299514850928,0.6720224500924981,0.3891917454128985,0.9942700137896952,0.9353711399816997,0.9622551998859594,0.9243014178383184,0.9885987933343966,0.6639041927943592
1416744000.0,0.6377580673417229,0.12625113834962368,0.17273673749030016,0.2798350725956602,0.21918937721173398,0.6021906905262214,0.5606574718417853,0.9458516500278958,0.8227394482334387,0.966834897038081,0.3849931404426109,0.5226799868929074,0.49603979206789867,0.9755805005788004,0.8481291466927346,0.2493072771079058,0.2014665147090779,0.9409449919916579,0.7360673154014243,0.9177971188891894,0.018734303819311505,0.34620816185184167,0.5141426094342344,0.6265432061909689,0.17587803260040907,0.2576910379616345,0.21335961564566439,0.8352320563255241,0.18060681618750912,0.06721805286256827,0.6935297642453137,0.5805077681935685,0.554645570023641,0.3475741588860056,0.46206594936992473,0.2865628836902475,0.666091804448081,0.14969660852134392,0.0795900385201653,0.9655622671394337,0.6819975477918461,0.9351708097300427,0.08829723170918202,0.6277986363336661,0.7250891937746149,0.9343339996909391,0.23017596031868648,0.1886775623629341,0.6275925640654447,0.029996465317611576,0.31972661945831493,0.6231781155084393,0.4172762754871539,0.8509058635457327,0.8598932638346447,0.1773327017516504,0.8911034563174558,0.6412876781402057,0.2497604810418334,0.949353275159313,0.8347199373604118,0.02991463942352153,0.1713785867736846,0.5899739350451062,0.5119501462606099,0.6864304621235637,0.8849591690437698,0.7418621371029225,0.5191814256299381,0.15506148918166615,0.17746691673435958,0.9886650071716097,0.6935646600463676,0.9637234751180037,0.7292395750497059,0.7639367984618545,0.6149802774308595,0.9013461884579599,0.8214961059010168,0.9676426799376151,0.25632226759830784,0.8863616224060329,0.5983036243135311,0.9118813369154422,0.5799057061602118,0.5815156434946455,0.5357756199692802,0.500294238007315,0.7703665706693832,0.17974665094322528,0.5618553338379731,0.5841961168734249,0.6682710484555524,0.3300783562862596,0.9842558933059797,0.9072956249453721,0.9183991431883594,0.8744652580382603,0.9728073349555575,0.5578094061507755
1416747600.0,0.5791772457979777,0.0780573559604447,0.12586479030561848,0.23226896698911467,0.14902393234349115,0.5180872897410932,0.4676297097291134,0.9092849830827151,0.7653733568421587,0.956445535411559,0.3095214077495092,0.46532401949956037,0.424880273049813,0.959705731738125,0.8100137363501951,0.22796548680838583,0.1558564153698151,0.8814888061413283,0.6638623825071733,0.8837986573299174,0.012111790828809605,0.27732284908968186,0.42844000718344827,0.5648497802036417,0.13966574225043638,0.22683548532004813,0.16604114808880172,0.7656076225616637,0.16240815929092858,0.037890553802611256,0.6273520898234405,0.18495969690976455,0.5422299409585557,0.3197151804709095,0.33871054001654327,0.21382815205224798,0.6095362890144178,0.12740480624096906,0.049931356966680426,0.9337243419610718,0.6117978897102991,0.9065501929969475,0.07045336539474369,0.5364026516889929,0.6846209346600436,0.8915129156081694,0.23303693986086427,0.16301701453597522,0.5338471363894761,0.031466507194034155,0.2888821108113932,0.5517451263999179,0.3514248279116674,0.8102608105023426,0.8128629802408782,0.1479295978150802,0.8684952909960851,0.5264745800722277,0.19961879720339032,0.9252163658702547,0.8088583790557652,0.025171469406191204,0.1352255767582982,0.5210027221033708,0.444697372088407,0.5895049088782853,0.8430977998394475,0.688135743293154,0.4166014055827414,0.09689279442370476,0.15075266595690018,0.983284687939248,0.6175768319303034,0.9407753045735769,0.6299975844969122,0.7015470763363825,0.5441549521234224,0.8711007825580521,0.7730269353997321,0.9496392244912936,0.24760170892032585,0.881185495654833,0.5222133654611986,0.8811832143489995,0.5215244109012173,0.48055249761970087,0.5067954331998403,0.5376872244409608,0.7315962664807171,0.1445862773943968,0.49687148756245314,0.5184120359695676,0.5505630254477736,0.2680902630904257,0.962181610271651,0.8695818958815122,0.8794137429600015,0.8080559791694234,0.95669832907318,0.46934462606616045
1416751200.0,0.5633849070284088,0.05314966229137301,0.0898959041440254,0.19263724613903113,0.10209534358165434,0.4522317601578313,0.4477128078129486,0.8899903472548193,0.7179065530004819,0.9381643045413642,0.3090941267282525,0.3908309802720843,0.3392386380864614,0.9460716573850653,0.7871547816945096,0.1618392688996516,0.11741141543953147,0.8622675184026575,0.649646616010058,0.8625288025072686,0.005119865499061122,0.21862602297407688,0.7558519892763083,0.5045910345409814,0.10058842947982848,0.1962474769977715,0.12838654394238702,0.705441437468881,0.11161628206662486,0.03482893757033719,0.5593114561651465,0.44207878395662237,0.43287780277922816,0.27694660814286315,0.31790862665158853,0.1814389545066443,0.5660973860153499,0.09836296320318694,0.045525611836315184,0.9122937704079132,0.5524797677908959,0.8827779332617213,0.04649807767521887,0.4983371530834939,0.6417662892090196,0.8672698416566534,0.14417008682508542,0.1496556108662808,0.4892730626164221,0.01661701363207141,0.24475178145881588,0.47321909130415185,0.3230295048112466,0.7223453406592125,0.7716863485005757,0.10059753225349524,0.8259929829315441,0.4620766397386674,0.19037517912407673,0.9027116941125476,0.7464011793685436,0.02190076096183404,0.09894571268472545,0.46934347601449244,0.36478638971718624,0.5096654834177132,0.845558506479036,0.6489314135735271,0.42984099880019555,0.08105687235050078,0.12811162331722392,0.9776361855763044,0.5170566087405137,0.9243820214801299,0.5845255071237552,0.6201120101524282,0.4903743295020807,0.8588290737138067,0.7455953559873371,0.9438990203893748,0.21004645466537575,0.8486368163280552,0.4509498016404292,0.8167804931654413,0.4418828868647492,0.3863551124858338,0.417144949778952,0.3313276080226412,0.7038541198808388,0.11661422831223253,0.4520072843608552,0.46345868773332716,0.48308946609441256,0.21218564666448964,0.9567164791885091,0.843039857325128,0.841976235498103,0.7731869366682933,0.9437809322867502,0.3216797233037318
1416754800.0,0.5430750533520288,0.03428902339451542,0.07794431308185161,0.16710412035035313,0.08488122447219851,0.4056540435996635,0.40532854817741115,0.8709000341507733,0.681561874265069,0.9311713702886859,0.24125205300988178,0.37360666148719324,0.31773819902704536,0.9425572014443984,0.7497545729722795,0.1591791509557493,0.09751057150019299,0.8250933493502008,0.5998617579545249,0.8445050702569463,0.0,0.1739503908981479,0.3758806223278428,0.4453559295757437,0.06793279498525034,0.18352625556463578,0.10628431856311737,0.6720276295242472,0.09654696224531101,0.023058408933019112,0.5167396563534064,0.36904522666436257,0.41818811390640453,0.27514831253591215,0.2694467159968115,0.16330945395259966,0.5176401340829173,0.08849193281524716,0.025071066486832924,0.8947382988355893,0.5042258591216905,0.8611996144263367,0.03975456586744899,0.4431462933394042,0.5862141343665295,0.833058539874124,0.1787445266510102,0.10212885604031534,0.41333623387039187,0.01859743424764792,0.23407146543947446,0.4395817827084274,0.2767704591185399,0.7369701379765217,0.7464456974371327,0.10683260588838435,0.7782149640943786,0.4390593596874012,0.15029078200256946,0.8891698850849944,0.7590822548228965,0.012028364051729721,0.0796957878994313,0.44474277904689763,0.3552818325714809,0.45908141090361226,0.7690518122616884,0.6434698500552911,0.4073775216692354,0.08226043359039154,0.12313817919978166,0.9704181441328663,0.5092629545096506,0.9080806112974291,0.5597298480391648,0.6051069848565712,0.4648271685118061,0.8143923151148316,0.7172306241254415,0.9312651522466964,0.1656021435532664,0.8074094606152273,0.43036369901297955,0.8193999774275436,0.38845519685893354,0.3508434908763119,0.36600880177609957,0.35157378657578936,0.6758652262214547,0.09870116386836271,0.37052630181361773,0.4161493594086666,0.4569022681012853,0.17856256366061743,0.9608677659167889,0.8327841051675132,0.808792567256888,0.7321217793028486,0.936345869423208,0.3182953498206483
