timestamp,value,is_anomaly
1416726000,0.44233664535757705,0
1416729600,0.4602548113397147,0
1416733200,0.4893456454203545,0
1416736800,0.5123710683983758,0
1416740400,0.532427482094403,0
1416744000,0.5484236435342592,0
1416747600,0.5729801262727879,0
1416751200,0.5972252689088865,0
1416754800,0.6198247999652061,0
1416758400,0.6492592373126984,0
1416762000,0.6640915382036848,0
1416765600,0.6785664493804311,0
1416769200,0.6965603712265,0
1416772800,0.7179946357614992,0
1416776400,0.7356320227898627,0
1416780000,0.7520735056169241,0
1416783600,0.7703143332123383,0
1416787200,0.7813612537702619,0
1416790800,0.7999929300253288,0
1416794400,0.8072176766750099,0
1416798000,0.8226947735098729,0
1416801600,0.8356614651108611,0
1416805200,0.8445837615630803,0
1416808800,0.8555315143202644,0
1416812400,0.8600060160018421,0
1416816000,0.8682169566739988,0
1416819600,0.8752964194663075,0
1416823200,0.8729868311700777,0
1416826800,0.8735436991823495,0
1416830400,0.8795290114407399,0
1416834000,0.8786839145238763,0
1416837600,0.8765110541679031,0
1416841200,0.8745426388972959,0
1416844800,0.8702140032669226,0
1416848400,0.8701780207052711,0
1416852000,0.8656400414794839,0
1416855600,0.8578851095212241,0
1416859200,0.8445890379299326,0
1416862800,0.8408449952372232,0
1416866400,0.8249489337783005,0
1416870000,0.8202736617422162,0
1416873600,0.8033401116356453,0
1416877200,0.786021486769609,0
1416880800,0.7699174278997238,0
1416884400,0.7530280618950993,0
1416888000,0.7367511149418791,0
1416891600,0.717550313659833,0
1416895200,0.7086961080401406,0
1416898800,0.6885494349028856,0
1416902400,0.6651635482328085,0
1416906000,0.6465167942205783,0
1416909600,0.6233537764175167,0
1416913200,0.6116543162992853,0
1416916800,0.5785249990030692,0
1416920400,0.5587695421101256,0
1416924000,0.5371695272545418,0
1416927600,0.5155153559625056,0
1416931200,0.48963962184288223,0
1416934800,0.45925631943874734,0
1416938400,0.4392255235510125,0
1416942000,0.42147652090758464,0
1416945600,0.3968835197347744,0
1416949200,0.3704725064025297,0
1416952800,0.3503234939512379,0
1416956400,0.325147919745261,0
1416960000,0.3063702405030829,0
1416963600,0.27853562986898905,0
1416967200,0.26311883695937355,0
1416970800,0.24159439743036287,0
1416974400,0.22040435945103926,0
1416978000,0.2003083360010379,0
1416981600,0.18187279513497612,0
1416985200,0.16020384254888742,0
1416988800,0.14429114795180958,0
1416992400,0.1300888889393811,0
1416996000,0.11556717902943736,0
1416999600,0.09714346623180825,0
1417003200,0.082097324696008,0
1417006800,0.0662143765326681,0
1417010400,0.0523077143247736,0
1417014000,0.043518666474098466,0
1417017600,0.04072563426899661,0
1417021200,0.030298760248573586,0
1417024800,0.019270088220860626,0
1417028400,0.012149594461062119,0
1417032000,0.006963306216835219,0
1417035600,0.007878309914599535,0
1417039200,0.0007110373985141916,0
1417042800,0.004493311580656911,0
1417046400,0.002101919871099145,0
1417050000,0.005323179839656689,0
1417053600,0.0,0
1417057200,0.006487425331091978,0
1417060800,0.008065993146691097,0
1417064400,0.01905046734499294,0
1417068000,0.02446353108194954,0
1417071600,0.031309690359665854,0
