timestamp,value,is_anomaly
1416726000,0.20841363785298564,0
1416729600,0.1888851999429407,0
1416733200,0.2242845931310543,0
1416736800,0.2306544842352018,0
1416740400,0.22343968109429446,0
1416744000,0.19761127420276806,0
1416747600,0.2151662296045828,0
1416751200,0.23303358026582088,0
1416754800,0.24498319408395666,0
1416758400,0.29275786983938074,0
1416762000,0.27184325149044763,0
1416765600,0.25214560764768074,0
1416769200,0.2528776612764041,0
1416772800,0.27390876883509285,0
1416776400,0.280104148777422,0
1416780000,0.28441177734437595,0
1416783600,0.301695679831635,0
1416787200,0.288202816005369,0
1416790800,0.31637517229073375,0
1416794400,0.29355721452665673,0
1416798000,0.3160227047656552,0
1416801600,0.33131489448519746,0
1416805200,0.33207669039670773,0
1416808800,0.34810689887004587,0
1416812400,0.33797138005796246,0
1416816000,0.35167517682379834,0
1416819600,0.3655013337496256,0
1416823200,0.3391465267790517,0
1416826800,0.3325680065956595,0
1416830400,0.3583202645006823,0
1416834000,0.3564903276296633,0
1416837600,0.3539745773020536,0
1416841200,0.35824345409693714,0
1416844800,0.35672342970273174,0
1416848400,0.3818838321147351,0
1416852000,0.3906632798809986,0
1416855600,0.38925817807215857,0
1416859200,0.36620545089101086,0
1416862800,0.39517006057250403,0
1416866400,0.369920578291031,0
1416870000,0.40456616149962277,0
1416873600,0.3841687500442269,0
1416877200,0.36659367746477667,0
1416880800,0.3594709543937448,0
1416884400,0.3528215004741856,0
1416888000,0.35326269575144686,0
1416891600,0.3432804567813015,0
1416895200,0.38750813041504373,0
1416898800,0.37991537651549534,0
1416902400,0.3596111370847346,0
1416906000,0.3653290350540142,0
1416909600,0.3515481758296085,0
1416913200,0.39610095784760235,0
1416916800,0.33789904172897484,0
1416920400,0.3467815956113268,0
1416924000,0.3480523910604866,0
1416927600,0.3501575624201836,0
1416931200,0.33241546299430713,0
1416934800,0.2931159419910607,0
1416938400,0.30458795787096815,0
1416942000,0.327063931385556,0
1416945600,0.31561876614122636,0
1416949200,0.29450857220645427,0
1416952800,0.3029208512209094,0
1416956400,0.28536380625585644,0
1416960000,0.2973806342328098,0
1416963600,0.26312133066575394,0
1416967200,0.2872694141716573,0
1416970800,0.2789760021227298,0
1416974400,0.2694515581217461,0
1416978000,0.26213622314429724,0
1416981600,0.2595346723429719,0
1416985200,0.23746838974234816,0
1416988800,0.2396380512126661,0
1416992400,0.2460319989895989,0
1416996000,0.2465049388134126,0
1416999600,0.22333368127373962,0
1417003200,0.2119067295798719,0
1417006800,0.19143847098876637,0
1417010400,0.17551059807111874,0
1417014000,0.1793237856307593,0
1417017600,0.20703139495705494,0
1417021200,0.19187929798327172,0
1417024800,0.1681335117059528,0
